Description	Accession	CUP_1		CUP_2		CUP_3		CUP_4		CUP_5		CUP_6		CUP_7		CUP_8		CUP_9		CUP_10		CUP_11		CUP_12		CUP_13		CUP_14		CUP_15		CUP_16		CUP_17		CUP_19		CUP_22		CUP_28		
EST: zw57e01.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 774168 5', mRNA sequence. (from Genbank)	AA445907_at	269	A	245	A	-15	A	425	A	99	A	65	A	204	A	268	A	257	A	207	A	421	A	239	A	1174	A	164	A	608	A	82	A	254	A	500	A	316	A	67.2	A	
Tumor protein D52-like 2	AA445944_at	299	P	-15	A	367	P	424	M	12	A	74	A	220	P	50	M	6	A	371	A	-426	A	31	A	476	A	57	A	734	P	794	P	896	P	506	P	-136	A	-64.2	A	
EST: zw66h03.r1 Soares testis NHT Homo sapiens cDNA clone 781205 5', mRNA sequence. (from Genbank)	AA446088_at	115	A	119	P	222	P	411	P	39	A	103	A	286	P	371	P	129	P	137	P	7	A	29	A	2270	P	281	P	575	P	793	P	648	P	309	P	141	P	-23.5	A	
EST: zw64a01.r1 Soares testis NHT Homo sapiens cDNA clone 780936 5' similar to contains MER12.b1 MER12 repetitive element ;, mRNA sequence. (from Genbank)	AA446137_at	87	A	136	M	99	A	249	A	31	A	83	A	16	A	232	P	121	A	89	A	56	A	153	P	269	A	168	P	254	A	787	P	475	M	470	P	210	P	119.4	P	
EST: zw64a03.r1 Soares testis NHT Homo sapiens cDNA clone 780940 5', mRNA sequence. (from Genbank)	AA446139_at	-31	A	-90	A	-128	A	-105	A	-32	A	-66	A	24	A	-46	A	-20	A	52	A	-81	A	-7	A	-2105	A	-99	A	-197	A	-40	A	-3	A	-74	A	-184	A	-118.4	A	
EST: zw60a02.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 774410 5', mRNA sequence. (from Genbank)	AA446403_at	2	A	40	A	59	P	-22	A	-24	A	3	A	3	A	66	A	10	A	45	P	-24	A	10	A	-641	A	-8	A	220	P	395	P	83	A	-0	M	51	A	15.1	A	
Zw67d05.r1 Soares testis NHT Homo sapiens cDNA clone 781257 5', mRNA sequence. (from Genbank)	AA446512_at	96	A	-224	A	171	A	171	A	90	A	36	A	126	A	-163	A	137	A	175	A	71	A	-67	A	-1135	A	53	A	-495	A	271	A	-139	A	-37	A	71	A	-12.4	A	
Cyclin D-binding Myb-like protein	AA446695_at	-68	A	-81	A	-91	A	-90	A	-41	A	-99	A	-43	A	-112	A	-219	A	-63	A	-121	A	-140	A	52	A	-28	A	-178	A	5	A	-74	A	-29	A	-150	A	-71.2	A	
EST: zw89e05.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784160 5', mRNA sequence. (from Genbank)	AA446785_at	155	A	146	A	157	A	320	P	114	M	181	A	98	A	189	A	222	P	144	A	293	A	180	P	660	P	167	A	306	A	250	A	455	P	375	M	385	M	125.2	A	
EST: zw89e06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784162 5', mRNA sequence. (from Genbank)	AA446786_at	50	A	43	A	97	A	53	A	-9	A	14	A	28	A	112	A	39	A	85	A	12	A	57	A	-922	A	20	A	68	A	316	A	292	P	101	A	38	A	45.7	A	
EST: zw90b07.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784213 5', mRNA sequence. (from Genbank)	AA446990_at	52	A	117	A	163	P	150	A	38	A	12	A	8	A	24	A	97	A	167	A	171	P	44	A	-1162	A	16	A	151	A	256	P	94	A	-6	A	98	A	69.7	A	
EST: zw90b08.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784215 5', mRNA sequence. (from Genbank)	AA446991_at	-27	A	-40	A	29	A	-39	A	21	M	15	A	3	A	32	A	9	A	-39	A	35	A	-24	A	-577	A	24	A	35	A	37	A	61	A	-26	A	42	A	-27.3	A	
EST: zw90d03.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784229 5' similar to contains Alu repetitive element;contains element L1 repetitive element ;, mRNA sequence. (from Genbank)	AA447006_at	-81	A	-113	A	-72	A	-121	A	-14	A	-52	A	-80	A	-86	A	-92	A	-30	A	-167	A	-60	A	-600	A	-72	A	-199	A	-265	A	-344	A	-511	A	-144	A	-102.8	A	
EST: zw86b06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 783827 5' similar to TR:G595950 G595950 PROTEIN N-TERMINAL ASPARAGINE AMIDOHYDROLASE. ;, mRNA sequence. (from Genbank)	AA447052_at	-26	A	10	A	43	A	-15	A	-3	A	19	A	-7	A	-15	A	-70	A	54	P	37	A	24	A	-655	A	7	A	-11	A	390	P	-61	A	-64	A	11	A	4.1	A	
EST: zw93a03.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784492 5', mRNA sequence. (from Genbank)	AA447230_at	28	P	14	A	66	A	-12	A	-10	A	69	A	47	A	52	A	23	A	69	A	-2	A	5	A	-247	A	-16	A	160	P	580	P	379	P	559	P	36	A	-25.6	A	
KIAA0740 gene product	AA447244_at	-110	A	-278	A	-109	A	-226	A	-21	A	-47	A	-45	A	-129	A	-139	A	-11	A	-98	A	-129	A	-914	A	-57	A	-233	A	-270	A	-347	A	-317	A	-220	A	-103.2	A	
EST: zw93g08.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784574 5', mRNA sequence. (from Genbank)	AA447349_at	43	A	24	A	58	A	117	A	-27	A	57	A	-30	A	16	A	71	A	71	P	55	A	104	A	358	P	-6	A	76	A	128	A	180	A	98	A	180	A	65.5	A	
EST: zw93c10.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784530 5', mRNA sequence. (from Genbank)	AA447410_s_at	208	P	178	A	97	A	714	P	6	A	147	P	144	P	341	A	145	P	441	P	116	A	125	A	294	M	163	P	789	P	724	P	627	P	997	P	198	A	43.4	A	
EST: zw93g09.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784576 5', mRNA sequence. (from Genbank)	AA447439_s_at	-22	A	-167	A	-184	A	-234	A	-8	A	-58	A	-75	A	-182	A	-231	A	-119	A	-342	A	-46	A	553	A	-74	A	-30	P	-91	A	-495	A	-406	A	-348	A	-58.0	A	
Zw93h11.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784581 5', mRNA sequence. (from Genbank)	AA447450_at	20	A	18	A	29	A	-83	A	-30	A	-79	A	-80	A	28	A	-71	A	66	A	65	A	9	A	-233	A	6	A	65	A	187	P	-155	A	-152	A	-15	A	12.7	A	
Regulator of G-protein signalling 16	AA447811_at	115	P	75	A	116	M	90	A	16	A	73	A	18	A	265	A	44	A	142	A	154	A	119	A	-146	A	119	A	296	A	310	A	190	A	-52	A	116	A	93.6	M	
EST: aa20c09.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 813808 5', mRNA sequence. (from Genbank)	AA447876_at	20	A	-66	A	17	A	-31	A	-25	A	-32	A	-16	A	79	P	-57	A	36	A	7	A	41	A	-604	A	39	A	578	P	323	P	23	A	103	A	152	A	4.2	A	
EST: zx11f06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 786179 5', mRNA sequence. (from Genbank)	AA447952_at	-64	A	-156	A	-132	A	-46	A	-49	A	-99	A	-119	A	-118	A	-273	A	-178	A	-160	A	-348	A	150	A	-195	A	-25	A	-273	A	-146	A	-154	A	-89	A	-161.8	A	
EST: zw82c11.r1 Soares testis NHT Homo sapiens cDNA clone 782708 5' similar to SW:A412_PLAFA P15847 41-2 PROTEIN ANTIGEN PRECURSOR. ;, mRNA sequence. (from Genbank)	AA448101_at	114	A	34	A	-79	A	-193	A	-14	A	-65	A	-63	A	233	A	61	A	-3	A	-137	A	111	A	724	A	231	A	211	A	83	A	37	A	-79	A	459	A	155.0	A	
Heat shock 40kD protein 2	AA448128_at	-45	A	-423	A	-415	A	-395	A	-78	A	-85	A	-211	A	-228	A	-188	A	-43	A	7	A	-97	A	-1208	A	-298	A	-738	A	-687	A	-65	A	-537	A	-291	A	-93.9	A	
EST: zw68e09.r1 Soares testis NHT Homo sapiens cDNA clone 781384 5', mRNA sequence. (from Genbank)	AA448409_at	180	A	187	A	229	A	357	A	22	A	38	A	82	A	180	A	101	A	171	P	14	A	142	A	-122	A	84	A	660	P	595	P	945	P	597	A	257	A	56.2	A	
EST: zw68g09.r1 Soares testis NHT Homo sapiens cDNA clone 781408 5', mRNA sequence. (from Genbank)	AA448419_at	359	A	339	P	599	P	-32	A	115	P	111	P	196	P	443	P	270	P	256	A	-19	P	103	P	769	P	240	M	232	P	538	A	-160	P	195	P	14	P	85.5	A	
EST: zw96h10.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 784867 5', mRNA sequence. (from Genbank)	AA448456_at	258	A	227	P	394	P	702	P	49	A	167	A	190	P	427	P	328	A	175	P	32	A	259	P	199	A	480	P	1034	P	578	P	1429	P	1020	P	359	A	80.8	A	
EST: zw79b12.r1 Soares testis NHT Homo sapiens cDNA clone 782399 5', mRNA sequence. (from Genbank)	AA448460_at	112	A	194	A	176	P	52	A	39	A	88	A	-19	A	150	A	92	A	134	P	103	A	117	A	-624	A	94	A	167	M	148	A	196	A	83	A	155	A	62.3	A	
Homo sapiens Mad4 homolog (Mad4) mRNA, complete cds	AA448497_at	-93	A	34	A	57	A	-82	A	-6	A	36	A	-10	A	153	A	56	A	20	A	125	A	79	A	-124	A	24	A	108	A	-94	A	-1	A	-75	A	112	A	105.6	A	
Human smoothened mRNA, complete cds	AA448522_at	845	P	1486	P	1842	P	2128	P	153	A	380	P	281	P	1713	P	807	A	661	P	1727	P	950	P	8194	P	1068	P	3606	P	4161	P	4395	P	2865	P	2428	P	536.0	P	
EST: zx07a10.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 785754 5', mRNA sequence. (from Genbank)	AA448946_r_at	-46	A	-489	A	-806	A	377	A	-25	A	370	A	82	A	-78	A	-505	A	-326	A	-1256	A	-365	A	7164	P	-1374	A	-1023	A	-420	A	-636	A	1467	P	-322	A	-60.1	A	
EST: zx07a10.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 785754 5', mRNA sequence. (from Genbank)	AA448946_s_at	166	P	184	M	190	A	221	A	112	P	96	A	156	P	265	M	143	A	211	M	78	A	140	P	231	A	164	A	316	A	-40	A	187	A	169	A	199	A	131.1	P	
EST: zx07e11.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 785804 5', mRNA sequence. (from Genbank)	AA449033_at	-421	A	-716	A	-661	A	-748	A	-165	A	-295	A	-204	A	-749	A	-660	A	-449	A	-843	A	-456	A	1166	A	-596	A	-1397	A	-1183	A	-1263	A	-774	A	-953	A	-268.0	A	
EST: zx04c11.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 785492 5', mRNA sequence. (from Genbank)	AA449376_at	81	M	136	P	120	A	35	A	75	P	34	A	38	M	160	A	97	A	191	M	107	P	113	A	580	A	213	A	312	P	260	P	216	P	136	A	117	P	55.2	P	
EST: zx08f09.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 785897 5', mRNA sequence. (from Genbank)	AA449637_at	-135	A	-438	A	-157	A	-297	A	-68	A	-39	A	-87	A	-360	A	-223	A	-237	A	72	A	-307	A	1218	P	-178	A	-615	A	-878	A	-469	A	-207	A	-549	A	-7.6	A	
EST: zx37b04.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788623 5', mRNA sequence. (from Genbank)	AA449863_at	38	A	1	A	66	A	44	A	19	A	-14	A	32	A	39	A	42	A	59	A	29	A	43	A	-840	A	37	A	114	A	68	A	36	A	53	A	33	A	26.4	A	
EST: zx37d06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788651 5', mRNA sequence. (from Genbank)	AA449887_at	-12	A	-48	A	12	A	-42	A	0	A	-58	A	-39	A	27	A	-66	A	-27	A	-17	A	29	A	-377	A	-50	A	25	A	-70	A	222	A	97	A	-28	A	-6.6	A	
Homo sapiens clones 24718 and 24825 mRNA sequence	AA450150_at	-380	A	-55	A	-254	A	29	A	11	A	-175	A	-117	A	-162	A	-185	A	-241	A	-193	A	-129	A	671	A	-311	A	564	A	-216	A	-390	A	316	A	199	A	39.8	A	
EST: zx42e12.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 789166 5', mRNA sequence. (from Genbank)	AA450187_at	198	A	331	A	268	P	133	A	4	A	46	A	109	A	483	P	32	A	248	P	120	A	173	P	-1569	A	414	P	1534	P	793	P	621	A	854	P	294	A	143.2	P	
EST: zx43d06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 789227 5', mRNA sequence. (from Genbank)	AA451640_at	-67	A	-97	A	3	A	2	P	56	A	43	A	35	P	-214	A	18	A	42	A	-245	A	-144	A	1590	A	-229	A	758	P	52	A	501	P	-23	P	295	A	-7.6	A	
EST: zv75b06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 759443 5', mRNA sequence. (from Genbank)	AA451992_at	90	A	-191	A	87	A	-235	A	-20	A	32	A	24	A	-135	A	364	P	-10	A	-32	A	-32	A	-400	A	-29	A	255	A	493	A	21	A	168	P	-21	A	-69.5	A	
EST: zv75d06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 759467 5', mRNA sequence. (from Genbank)	AA452000_at	-6	A	54	A	3	A	-121	A	24	A	14	A	0	A	28	A	-3	A	126	P	2	A	64	P	-2342	A	41	A	100	A	390	P	116	A	-66	A	51	A	54.5	M	
EST: zv75e04.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 759486 5' similar to contains Alu repetitive element;contains element MER22 repetitive element ;, mRNA sequence. (from Genbank)	AA452003_at	-91	A	-7	A	-13	A	312	A	116	A	61	A	63	A	154	A	-39	A	114	A	-18	A	13	A	153	A	122	A	247	A	40	A	242	A	366	A	121	A	55.0	A	
EST: zv75e06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 759490 5', mRNA sequence. (from Genbank)	AA452004_at	400	P	830	P	513	P	945	A	194	A	315	A	143	A	573	P	598	A	305	M	644	M	471	A	694	A	311	M	873	P	1165	A	1018	A	1046	A	1166	A	420.1	P	
EST: zv75g06.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 759514 5' similar to contains element MSR1 repetitive element ;, mRNA sequence. (from Genbank)	AA452011_at	65	A	-19	A	40	A	-154	A	-20	A	-74	A	16	A	62	A	-376	A	156	A	-99	A	50	A	-3010	A	49	A	242	A	32	A	95	A	316	P	-56	A	-12.4	A	
EST: zx16g04.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 786678 5' similar to WP:T13H5.2 CE03653 RETINAL-BINDING LIKE PROTEIN ;, mRNA sequence. (from Genbank)	AA452082_at	285	P	-125	A	35	A	-765	A	-9	A	-77	A	28	A	151	P	-163	A	53	P	76	A	-122	A	-1221	A	215	P	958	P	1464	P	96	A	1884	P	-200	A	-87.4	A	
Homo sapiens inversin protein mRNA, complete cds	AA452316_at	256	A	531	P	495	A	543	A	163	M	162	A	121	A	481	A	299	A	237	A	406	A	314	P	309	A	338	P	795	A	1143	A	648	A	488	A	886	A	279.3	A	
Homo sapiens chromosome 1 atrophin-1 related protein (DRPLA) mRNA, complete cds	AA452332_at	-58	A	-135	A	-96	A	-153	A	-75	A	-150	A	-110	A	-83	A	-154	A	-50	A	-186	A	-78	A	-75	A	-78	A	-189	A	53	A	-257	A	-239	A	-103	A	-10.4	A	
Protein phosphatase 2 (formerly 2A), regulatory subunit B'' (PR 72), alpha isoform and (PR 130), beta isoform	AA452353_i_at	467	P	363	P	379	P	453	P	162	P	231	P	257	P	855	P	566	P	344	P	537	P	465	P	1963	P	1313	P	1736	P	1473	P	1330	P	899	P	639	P	165.4	P	
EST: zx15g01.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 786576 5', mRNA sequence. (from Genbank)	AA452428_at	-26	A	47	A	-81	A	-65	A	24	A	-4	A	-15	A	-94	A	-70	A	-6	A	-123	A	15	A	110	A	20	A	-104	A	-131	A	-109	A	-153	A	-23	A	-40.8	A	
Zx29e11.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 787916 5', mRNA sequence. (from Genbank)	AA452442_at	-67	A	82	A	12	A	68	A	-26	A	-21	A	-40	A	10	A	28	A	7	A	-69	A	-38	A	207	M	46	A	32	A	5	A	114	A	96	P	66	A	30.1	A	
EST: zx29g02.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 787922 5', mRNA sequence. (from Genbank)	AA452454_at	34	A	44	A	24	A	-63	A	34	A	-18	A	-38	A	-21	A	-89	A	51	P	24	A	54	A	19	A	9	A	49	A	214	P	35	A	104	A	7	A	38.6	A	
Iduronate 2-sulfatase (Hunter syndrome)	AA452625_at	-39	A	-339	A	-434	A	-622	A	-41	A	34	A	56	A	-462	A	-356	A	7	A	50	A	-200	A	400	A	-43	A	-689	A	-404	A	199	A	-168	A	-189	A	-20.4	A	
EST: zx39c03.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788836 5', mRNA sequence. (from Genbank)	AA452705_at	80	A	205	A	142	A	284	A	57	A	96	A	-11	A	223	A	59	A	60	A	-24	A	160	A	1390	A	195	A	465	A	112	A	48	A	266	A	346	A	44.2	A	
Zx39d08.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788847 5', mRNA sequence. (from Genbank)	AA452721_at	55	A	260	A	195	A	-94	A	-8	A	83	A	-31	A	255	A	35	A	134	A	299	A	120	A	255	A	209	A	396	A	367	A	25	A	6	A	-176	A	103.5	A	
TFAR19 novel apoptosis-related gene	AA452724_at	192	A	55	A	65	A	196	A	-24	A	49	A	202	P	60	A	-95	A	695	P	-25	A	-134	A	-155	A	-27	A	469	P	1614	P	676	P	582	P	-85	A	-57.3	A	
EST: zx36c01.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788544 5' similar to gb:X52354 ZINC FINGER PROTEIN KOX23 (HUMAN);, mRNA sequence. (from Genbank)	AA452957_at	885	P	1680	P	999	P	2105	P	190	A	401	P	469	A	1333	P	703	A	512	P	1520	P	324	P	1381	A	781	M	1829	M	2358	P	3020	A	1508	A	1485	A	441.0	A	
V-erb-a avian erythroblastic leukemia viral oncogene homolog-like 2	AA453079_at	191	A	176	A	207	A	563	P	94	P	243	P	129	M	259	A	323	P	139	A	58	A	176	A	133	A	191	M	182	A	729	P	580	P	396	P	481	P	184.5	P	
Homo sapiens mRNA for KIP2, complete cds	AA453130_at	257	A	152	A	85	A	336	A	91	A	205	A	161	A	121	A	89	A	96	A	198	A	85	A	49	A	196	A	479	A	339	A	685	A	211	A	182	A	64.3	A	
EST: zx38f04.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788767 5', mRNA sequence. (from Genbank)	AA453131_at	-30	A	15	A	28	A	-116	A	-23	A	-73	A	-56	A	15	A	-170	A	13	A	7	A	45	A	-840	A	-18	A	44	A	31	A	-261	A	-87	A	-91	A	-2.3	A	
Phosphoribosyl pyrophosphate synthetase-associated protein 2	AA453136_at	-907	A	-77	A	-527	A	-256	A	-249	A	-95	A	-345	A	-216	A	-463	A	-372	A	-32	A	-128	A	-291	A	-1019	A	-1349	A	692	A	-263	A	-232	A	65	A	14.5	A	
EST: zx44g02.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 789362 5' similar to contains L1.t1 L1 repetitive element ;, mRNA sequence. (from Genbank)	AA453331_at	-147	A	-504	A	-436	A	-212	A	-107	A	-131	A	-117	A	-484	A	-366	A	-238	A	-651	A	-297	A	1069	A	-303	A	-201	A	-269	A	-334	A	-55	A	-726	A	-200.6	A	
EST: zx47c07.r1 Soares testis NHT Homo sapiens cDNA clone 795372 5', mRNA sequence. (from Genbank)	AA453369_at	-133	A	-197	A	-138	A	-435	A	-108	A	-257	A	-80	A	-186	A	-508	A	-75	A	-162	A	-24	A	-3887	A	-12	A	-72	A	-616	A	-662	A	-805	A	-574	A	-175.6	A	
EST: zx47e08.r1 Soares testis NHT Homo sapiens cDNA clone 795398 5', mRNA sequence. (from Genbank)	AA453381_at	126	A	199	A	207	A	340	A	47	A	50	A	77	P	247	A	271	P	10	A	304	A	127	A	954	A	120	A	317	A	496	A	483	P	399	A	447	P	107.0	A	
EST: aa20e09.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 813832 5' similar to WP:W02B12.9 CE03769 MITOCHONDRIAL RNA SPLICING MSR4 LIKE PROTEIN ;, mRNA sequence. (from Genbank)	AA453707_at	3	A	138	A	47	A	285	A	57	A	128	A	67	A	56	A	227	M	75	A	66	A	-46	A	1042	P	119	A	156	A	190	A	382	A	196	A	254	A	29.6	A	
EST: aa19d03.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 813701 5', mRNA sequence. (from Genbank)	AA453854_s_at	-93	A	-105	A	-24	A	28	A	-15	A	-8	A	35	A	15	A	-84	A	-16	A	-33	A	-97	A	202	A	-28	A	70	A	-219	A	-159	A	-0	A	-1	A	-14.7	A	
EST: zx32f02.r1 Soares total fetus Nb2HF8 9w Homo sapiens cDNA clone 788187 5', mRNA sequence. (from Genbank)	AA453917_at	307	A	394	A	398	A	792	P	167	P	258	A	218	M	284	A	280	A	385	A	647	A	198	A	2305	P	-8	A	390	A	322	A	643	P	804	P	403	M	145.7	A	
EST: zx48g04.r1 Soares testis NHT Homo sapiens cDNA clone 795510 5', mRNA sequence. (from Genbank)	AA454070_at	132	A	5	A	42	A	202	A	24	A	24	A	40	A	-18	A	51	A	144	P	37	A	-32	A	110	P	12	A	201	P	164	P	348	P	318	P	-19	A	-54.4	A	
EST: zx48b10.r1 Soares testis NHT Homo sapiens cDNA clone 795451 5', mRNA sequence. (from Genbank)	AA454191_at	240	P	312	P	353	P	222	A	62	A	129	A	95	A	455	P	243	A	255	P	119	A	270	P	-504	A	224	A	207	A	730	P	515	A	134	A	580	P	172.8	P	
Homo sapiens clone 23631 mRNA sequence	AA454214_at	-254	A	-209	A	-191	A	-181	A	-63	A	-71	A	-86	A	-226	A	-221	A	-155	A	-230	A	-269	A	813	P	-202	A	-389	A	-698	A	-180	A	-332	A	-238	A	-102.4	A	
EST: zx48h11.r1 Soares testis NHT Homo sapiens cDNA clone 795525 5', mRNA sequence. (from Genbank)	AA454227_at	-71	A	8	A	-57	A	-236	A	-6	A	-17	A	-78	A	83	A	-115	A	19	A	21	A	-72	A	-1470	A	-152	A	-85	A	139	A	-263	A	-317	A	-98	A	61.9	A	
EST: zw28f11.r1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 770637 5', mRNA sequence. (from Genbank)	AA454462_at	125	P	158	A	240	P	155	P	117	P	82	A	68	A	370	A	63	A	274	P	278	P	69	A	1429	P	153	M	228	P	759	P	133	M	76	M	176	A	101.4	P	
EST: zx79c12.r1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809974 5', mRNA sequence. (from Genbank)	AA454908_s_at	217	P	-365	A	-200	A	101	A	-7	A	-218	A	248	P	283	P	-111	A	217	P	-195	A	-277	A	1021	A	248	A	836	P	-220	A	927	P	155	P	-444	A	-140.3	A	
EST: zx99g10.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 811938 5', mRNA sequence. (from Genbank)	AA455001_s_at	188	P	91	A	867	P	238	P	36	A	26	A	169	P	230	A	100	A	492	P	-46	A	34	A	-2678	A	281	P	1362	P	857	P	615	P	348	P	226	P	-14.6	A	
EST: zx79g02.r1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 810002 5', mRNA sequence. (from Genbank)	AA455206_at	-63	A	-51	A	-159	A	-158	A	5	A	15	A	-2	A	118	P	-79	A	137	A	-280	A	-48	A	-752	A	148	A	-54	A	-301	A	517	P	841	P	-129	A	-25.3	A	
D site of albumin promoter (albumin D-box) binding protein	AA455208_at	-232	A	-209	A	-350	A	-102	A	-100	A	-105	A	-74	A	-199	A	-226	A	-169	A	-434	A	-196	A	1974	P	-70	A	624	A	-364	A	626	A	18	A	-412	A	-94.9	A	
EST: aa30b07.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814741 5', mRNA sequence. (from Genbank)	AA455318_at	8	A	-47	A	39	A	84	A	98	P	-6	A	68	A	-82	A	1	A	78	A	260	A	34	A	554	P	-463	A	-0	A	-126	A	15	A	43	A	31	A	-24.4	A	
EST: aa30d12.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:814775 5', mRNA sequence. (from Genbank)	AA455331_at	-13	A	-108	A	-77	A	-131	A	-59	A	-5	A	-39	A	-94	A	-118	A	-46	A	-502	A	-124	A	517	A	-26	A	43	A	-60	A	-104	A	146	A	-215	A	-223.7	A	
Human NAD+-dependent succinate-semialdehyde dehydrogenase (SSADH) mRNA, 3' end	AA455381_at	-125	A	-154	A	-194	A	-37	A	133	A	163	A	-28	A	-130	A	-107	A	-55	A	24	A	-93	A	2289	A	-146	A	-429	A	156	A	253	A	-148	A	-181	A	67.5	A	
EST: aa03d07.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 812173 5', mRNA sequence. (from Genbank)	AA455403_at	997	P	742	P	821	P	4328	P	123	P	166	P	506	P	1436	P	469	P	481	P	576	M	-19	A	1794	P	626	P	3355	P	3529	P	3925	P	4406	P	281	M	142.7	A	
EST: aa17e06.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 813538 5', mRNA sequence. (from Genbank)	AA455606_s_at	259	P	96	P	183	P	596	P	50	M	100	P	171	P	383	P	152	P	295	P	126	A	52	P	21	A	292	P	2592	P	881	P	2157	P	622	P	215	P	-27.2	A	
EST: aa22d08.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:813999 5' similar to TR:G473407 G473407 NST-1. ;, mRNA sequence. (from Genbank)	AA455706_at	119	P	16	A	58	A	192	A	88	A	121	A	100	A	77	A	84	A	195	P	39	A	64	A	25	A	40	A	-44	A	90	A	310	A	204	A	194	A	83.4	A	
Human transformer-2 alpha (htra-2 alpha) mRNA, complete cds	AA455812_at	116	P	97	A	91	P	90	A	19	A	-9	A	22	A	96	A	20	A	128	P	8	A	21	A	-402	A	135	P	362	P	479	P	199	A	177	A	58	A	23.4	A	
EST: aa01a12.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 811966 5' similar to WP:C05C12.3 CE02966 ;, mRNA sequence. (from Genbank)	AA455860_s_at	-114	A	-169	A	-92	A	-260	A	-48	A	-76	A	-63	A	-182	A	-152	A	-71	A	-10	A	-140	A	-589	A	-97	A	-239	A	-264	A	-529	A	-354	A	-228	A	-38.3	A	
EST: zx99f01.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 811897 5', mRNA sequence. (from Genbank)	AA456264_at	18	A	-0	A	0	A	63	A	12	A	35	A	-2	A	31	A	6	A	5	A	40	A	30	A	-35	A	36	A	13	A	129	A	57	A	81	A	27	A	-0.6	A	
Scaffold attachment factor B	AA456343_at	-4	A	48	A	69	A	258	A	55	A	91	P	73	A	164	M	105	P	69	P	126	A	5	A	338	A	103	A	345	P	149	M	361	P	293	M	165	P	28.3	A	
EST: zx74g11.r1 Soares ovary tumor NbHOT Homo sapiens cDNA clone 809540 5', mRNA sequence. (from Genbank)	AA456471_s_at	134	P	-248	A	87	A	-153	A	-38	A	-16	A	72	A	75	A	-351	A	40	A	-541	A	-263	A	1372	A	-124	A	298	A	-167	P	140	A	232	A	-396	A	-212.0	A	
EST: aa13e06.r1 Soares NhHMPu S1 Homo sapiens cDNA clone 813154 5', mRNA sequence. (from Genbank)	AA456687_at	361	P	259	P	115	A	381	P	44	A	53	A	100	P	139	A	106	A	63	A	404	A	144	A	335	P	285	P	671	P	516	P	793	P	361	P	197	A	62.7	A	
